"LCN 2019 List of Accepted Demonstrations","","","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","xvi","xvi","","","","10.1109/LCN44214.2019.8990771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990771","","","","","","","","","","","","IEEE","IEEE Conferences"
"Interlaboratory Comparison of Conducted Emissions in Automotive EMC","A. Buta; A. -. M. Silaghi; A. De Sabata","Electronics University Politehnica Timisoara,Dept. of Measurements and Optical,Timisoara,Romania; Electronics University Politehnica Timisoara,Dept. of Measurements and Optical,Timisoara,Romania; Electronics University Politehnica Timisoara,Dept. of Measurements and Optical,Timisoara,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","308","311","","","","10.1109/SIITME47687.2019.8990772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990772","conducted emissions;current probe;LISN;interlaboratory comparison","","electromagnetic compatibility;statistical analysis","radiated emissions interlaboratory comparison;Automotive EMC;EMC laboratories worldwide;specific test methods;interlaboratory comparison methods;CE-LISN;CE-current probe;conducted emissions testing;statistical analysis method","","","","","","","","IEEE","IEEE Conferences"
"Detasyr: Decentralized Ticket-based Authorization with Sybil Resistance","S. Friebe; P. Martinat; M. Zitterbart","Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany; ; Karlsruhe Institute of Technology (KIT),Karlsruhe,Germany","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","60","68","","","","10.1109/LCN44214.2019.8990773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990773","sybil;decentralized;privacy;social graph","","authorisation;computer network security;data privacy;Internet;social networking (online)","decentralized ticket-based authorization;Sybil resistance;frequent problem;Internet services;Sybil attacks;malicious users;numerous fake identities;human attention;decentralized systems;single trust anchor;single centralized trust-anchor;decentralized Sybil detection approaches;trust relationships;social graph;approach Detasyr;numerous Sybil identities;decentralized privacy preserving authorization","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","c1","c1","","","","10.1109/LCN44214.2019.8990774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990774","","","","","","","","","","","","IEEE","IEEE Conferences"
"OPPLOAD: Offloading Computational Workflows in Opportunistic Networks","A. Sterz; L. Baumgärtner; J. Höchst; P. Lampe; B. Freisleben","TU Darmstadt,Dept. of Electrical Engineering & Information Technology,Germany; TU Darmstadt,Dept. of Computer Science,Germany; TU Darmstadt,Dept. of Electrical Engineering & Information Technology,Germany; TU Darmstadt,Dept. of Electrical Engineering & Information Technology,Germany; TU Darmstadt,Dept. of Electrical Engineering & Information Technology,Germany","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","381","388","","","","10.1109/LCN44214.2019.8990775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990775","Offloading;Opportunistic Networks;Workflows","","cloud computing;mobile computing;public domain software;resource allocation","OPPLOAD;offloading computational workflows;opportunistic networks;computation offloading;mobile cloud;fog computing;mobile devices;computational power;network connectivity;particular remote execution platforms","","","","","","","","IEEE","IEEE Conferences"
"A System for Measurement of the Asymmetry between Left and Right Shoulders","B. I. Evstatiev; I. S. Ilieva; A. T. Asenov; E. H. Yankov","University of Ruse Angel Kanchev,Faculty of Electrical Engineering,Ruse,Bulgaria,7017; University of Ruse Angel Kanchev,Faculty of Transport,Ruse,Bulgaria,7017; University of Ruse Angel Kanchev,Faculty of Transport,Ruse,Bulgaria,7017; Faculty of Mechanical and Manufacturing Engineering,Faculty of Mechanical and Manufacturing Engineering","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","102","105","","","","10.1109/SIITME47687.2019.8990776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990776","measuring system;muscular imbalance;infrared sensors","","","","","","","","","","","IEEE","IEEE Conferences"
"Fuzzy logic based fault detection and diagnosis: an automated design methodology","E. Sipos; L. Ivanciu","Technical University of Cluj-Napoca,Bases of Electronics Department,Romania; Technical University of Cluj-Napoca,Bases of Electronics Department,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","371","374","","","","10.1109/SIITME47687.2019.8990777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990777","fault detection;fault diagnosis;fuzzy logic;quality management","","design for manufacture;electronics industry;fault diagnosis;fault tolerance;fuzzy logic;fuzzy reasoning;mass production;production engineering computing","automated design methodology;high quality standards;electronic circuits mass production;automated method;fuzzy logic system;fault detection;fault diagnosis;fuzzy system;fault-free state;rectangular signal generator circuit;fuzzy inference;MATLAB environment;triangular signal generator circuit","","","","","","","","IEEE","IEEE Conferences"
"Impact of Demand Side Management (DSM) in the City of Cuenca on the Stage of a Smart City","D. Icaza; D. Borge-Diez","Estudiante de Doctorado, Universidad de León-España, Docente de la Universidad Católica de Cuenca-Ecuador; Universidad de León, Campus de Vegazana, s/n,Departamento de Ingeniería Eléctrica y de Sistemas y Automática,León,España","2019 7th International Conference on Smart Grid (icSmartGrid)","","2019","","","174","180","","","","10.1109/icSmartGrid48354.2019.8990778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990778","Renewable energy;mobility;Demand Side Management;Smart City;Clean energy","","demand side management;optimisation;petroleum;power generation planning;renewable energy sources","DSM;smart city;petroleum derivatives;employment model;renewable energy;telecommunications systems;process optimization;demand side management;City of Cuenca;system planning;industrial consumption;residential consumption","","","","","","","","IEEE","IEEE Conferences"
"Foreword","","","2019 7th International Conference on Smart Grid (icSmartGrid)","","2019","","","7","8","","","","10.1109/icSmartGrid48354.2019.8990779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990779","","","","","","","","","","","","IEEE","IEEE Conferences"
"Influence of Manchester encoding over spreading codes used in multiple access techniques for IoT purposes","A. Badea; S. Halunga; M. Berceanu; M. Găină; C. Capotă; E. Stancu","University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania; University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania; University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania; University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania; University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania; University Politehnica of Bucharest,Electronics, Telecommunications and Information Technology,Bucharest,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","216","219","","","","10.1109/SIITME47687.2019.8990780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990780","Manchester;spreading codes;PN;Gold;Walsh-Hadamard;IoT;power optimization","","error statistics;Gold codes;Hadamard codes;Internet of Things;multi-access systems;pseudonoise codes;quadrature amplitude modulation;quadrature phase shift keying;sequential codes;Walsh functions","16-QAM techniques;QPSK techniques;BPSK techniques;Walsh Hadamard codes;Gold codes;PN codes;Bit Error Rate performances;code length;multiple access techniques;spreading codes;Manchester encoding","","","","","","","","IEEE","IEEE Conferences"
"Maximizing Joint Data Rate and Resource Efficiency in D2D-IoT Enabled Multi-Tier Networks","A. Pratap; S. Singh; S. Satapathy; S. K. Das","Missouri University of Science and Technology,Department of Computer Science,Rolla,MO,USA,65409; International Institute of Information Technology,Department of CSE,Bhubaneswar,India,751003; International Institute of Information Technology,Department of CSE,Bhubaneswar,India,751003; Missouri University of Science and Technology,Department of Computer Science,Rolla,MO,USA,65409","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","177","184","","","","10.1109/LCN44214.2019.8990781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990781","D-IoT;Stable matching;HetNet;5G;FAP","","cellular radio;cloud computing;Internet of Things;next generation networks;optimisation;radiofrequency interference;resource allocation","heterogeneous network architecture;smart devices;data demand;latency constraint;multitier architecture;computational capability;IoT devices;heterogeneous network model;nonuniform computational capacity;service deadline;fog computing model;cellular networks;resource allocation objectives;optimum network performance;resource efficiency;D2D-IoT Enabled MultiTier Networks;next-generation wireless network;Device-to-Device communication;dense deployment;joint data rate maximization;5G technologyy","","","","","","","","IEEE","IEEE Conferences"
"Extended Current Range of Active Balancing and Monitoring Circuits for Supercapacitor Modules","C. Ionescu; A. Drumea","University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania; University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","272","277","","","","10.1109/SIITME47687.2019.8990782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990782","Supercapacitor modules;Balancing circuits;bq integrated circuits;SMBus interface.","","capacitance;electrochemical electrodes;supercapacitors","extended current range;supercapacitor modules;Electrochemical Double Layer Capacitors;EDLCs;manufacturing dispersions;supplemental circuits;charging process;complex circuit;charging balancing;monitoring balancing;total capacitance;maximum current;complete circuit;current 500.0 mA;capacitance 4.4 F;current 2.0 A;capacitance 40.0 F;capacitance 200.0 F","","","","","","","","IEEE","IEEE Conferences"
"Characterization of the V-Model Approach in Thermal Design Process","A. Fodor; R. Jánó; R. T. Fizeșan","Technical University of Cluj-Napoca,Applied Electronics Department,Cluj-Napoca,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Cluj-Napoca,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Cluj-Napoca,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","367","370","","","","10.1109/SIITME47687.2019.8990783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990783","v-model;thermal design process;smart meters;verification tests","","circuit simulation;electronic products;power electronics;smart meters;thermal management (packaging)","high-power electronics;thermal design process;V-model approach;thermal management;resolve thermal-related challenges;generic single-phase smart meter","","","","","","","","IEEE","IEEE Conferences"
"Efficient Multi-Satellite Downlinks for Earth Observation Data Based on Distributed Arithmetic Coding","H. Döbler; H. Sparka; B. Scheuermann","Humboldt-Universität zu Berlin,Berlin,Germany; Humboldt-Universität zu Berlin,Berlin,Germany; Humboldt-Universität zu Berlin,Berlin,Germany","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","372","380","","","","10.1109/LCN44214.2019.8990784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990784","","","adaptive codes;arithmetic codes;artificial satellites;data acquisition;decoding;remote sensing;satellite links","earth observation data;distributed arithmetic coding;downlink coding efficiency;adaptive DAC decoder;MagSat mission;efficient multisatellite downlinks;data acquisition;data acquisition;mission data acquisition;use-case specific fitness functions","","","","","","","","IEEE","IEEE Conferences"
"QUICker Connection Establishment with Out-Of-Band Validation Tokens","E. Sy; C. Burkert; T. Mueller; H. Federrath; M. Fischer","University of Hamburg,Germany; University of Hamburg,Germany; University of Hamburg,Germany; University of Hamburg,Germany; University of Hamburg,Germany","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","105","108","","","","10.1109/LCN44214.2019.8990785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990785","","","telecommunication security;transport protocols","initial QUIC handshake;round-trip time;QUICker connection establishment;Out-Of-Band Validation Tokens;secure transport protocol;strict validation;client;out-of-band validation token;initial handshake;QUIC server;QUIC connections;distribution mechanisms;address validation mechanism;time 363.6 ms;time 90.0 ms","","","","","","","","IEEE","IEEE Conferences"
"Application of Active Learning Methods in the Course "Digital Electronics" in the Topic Digital Comparators Using FPGA Design","A. Borodzhieva; I. Stoev; V. Mutkov","University of Ruse "Angel Kanchev",Department of Telecommunications,Ruse,Bulgaria; University of Ruse "Angel Kanchev",Department of Electronics,Ruse,Bulgaria; University of Ruse "Angel Kanchev",Department of Electronics,Ruse,Bulgaria","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","160","163","","","","10.1109/SIITME47687.2019.8990786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990786","digital electronics;FPGAs;Xilinx;combinational circuits;digital comparators","","combinational circuits;comparators (circuits);educational courses;field programmable gate arrays;logic design;logic testing;pulse circuits;student experiments","demultiplexers;multiplexers;combinational type decoders;combinational type encoder;pulse and digital devices course;digital circuits course;arithmetic circuits;code converters;logic blocks;Spartan-6 FPGA;laboratory board;FPGA design;digital comparators;digital electronics;active learning methods","","","","","","","","IEEE","IEEE Conferences"
"On the Use of Wide Channels in WiFi Networks","S. Malekmohammadi; C. Rosenberg; R. Stanica","University of Waterloo,Department of Electrical and Computer Engineering,Canada; University of Waterloo,Department of Electrical and Computer Engineering,Canada; Univ Lyon,INSA Lyon, Inria, CITI,Villeurbanne,France,F-69621","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","266","269","","","","10.1109/LCN44214.2019.8990787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990787","WiFi;Channel Allocation;Power Management","","carrier sense multiple access;wireless LAN","wide channels;WiFi networks;access points;WiFi deployments;industrial guidelines;enterprise scenarios;carrier sense threshold allocation problem;IEEE 802.11ac networks","","","","","","","","IEEE","IEEE Conferences"
"Preventing the Temperature Side Channel Attacks on Security Circuits","D. Vasile; P. Svasta; M. Pantazică","Advanced Technologies Institute,Bucharest,Romania; University POLITEHNICA of Bucharest,UPB-CETTI,Bucharest,Romania; University POLITEHNICA of Bucharest,UPB-CETTI,Bucharest,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","244","247","","","","10.1109/SIITME47687.2019.8990788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990788","security;tamper;mesh;cryptography","","cryptography;logic circuits;temperature sensors","security circuit;resident secret data;cryptanalytic attacks;temperature sensor;temperature side channel attacks;active tamper detection circuit;circuit board;logic circuits","","","","","","","","IEEE","IEEE Conferences"
"LCN 2019 Sponsors and Supporters","","","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","i","i","","","","10.1109/LCN44214.2019.8990789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990789","","","","","","","","","","","","IEEE","IEEE Conferences"
"Comparative Performance Analysis of Dye Sensitized Solar Cells","C. Ionescu; A. Vasile; P. Svasta; N. Codreanu; M. Jurbă; G. Marin","University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania; University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania; University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania; University "Politehnica" of Bucharest,Center for Technological Electronics and Interconnection Techniques,Bucharest,Romania; Electro Optic Components,Bucharest,Romania; NANOM MEMS srl","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","43","48","","","","10.1109/SIITME47687.2019.8990790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990790","Dye-sensitized solar cells;Solar Cells;Maximum Power Point;Photovoltaic cells","","amorphous semiconductors;dye-sensitised solar cells;electric variables measurement;elemental semiconductors;maximum power point trackers;photovoltaic power systems;short-circuit currents;silicon;solar cell arrays","silicon crystalline;dye-sensitized solar cell;silicon cells;performance analysis;photovoltaic energy conversion;amorphous silicon;solar panels;DSSC prototype;electrical measurements;voltage-current characteristics;short circuit current;open circuit voltages;maximum power point;MPP;Si","","","","","","","","IEEE","IEEE Conferences"
"LoRaWAN Gateway: Design, Implementation and Testing in Real Environment","A. I. Petrariu; A. Lavric; E. Coca","Stefan cel Mare University of Suceava,Department of Computers, Electronics and Automatics; Stefan cel Mare University of Suceava,Department of Computers, Electronics and Automatics; Stefan cel Mare University of Suceava,Department of Computers, Electronics and Automatics","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","49","53","","","","10.1109/SIITME47687.2019.8990791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990791","IoT;LPWAN;Gateway;LoRaWAN","","intelligent sensors;Internet;Internet of Things;internetworking;network servers;omnidirectional antennas;wide area networks;wireless channels","LoRaWAN Gateway;IoT platforms;smart sensors;human mediation;LPWAN networks;high-performance multichannel Gateway;LoRaWAN technology;Gateway performances;TTN cloud data network;Raspberry Pi 3B;concentrator LoRa Gateway board;LoRaWAN Alliance;multichannel communication;omnidirectional antenna;performed measurements;maximum communication distance","","","","","","","","IEEE","IEEE Conferences"
"Intelligent monitoring and analysis system of soil moisture parameters and trunk diameter used in fruit tree culture","L. Ionescu; A. G. Mazare; G. Serban; E. Chitu; A. I. Lita","University of Pitesti,Faculty of Electronics, Communications and Computers,Pitesti,Romania; University of Pitesti,Faculty of Electronics, Communications and Computers,Pitesti,Romania; University of Pitesti,Faculty of Electronics, Communications and Computers,Pitesti,Romania; Institute of Research – Develop in Pomiculture,Maracineni,Romania; Politehnica University,Faculty of Electronics, Telecommunication and Information Technology,Bucharest,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","252","255","","","","10.1109/SIITME47687.2019.8990792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990792","Deep Learning - Artificial neural network (DL-ANN);soil moisture;tree trunk diameter","","computerised monitoring;crops;fertilisers;health and safety;irrigation;neural nets;soil","apple crops;health conditions;irrigation;fertilization schemes;intelligent monitoring system;soil moisture;fruit tree culture;deep neural artificial neural network","","","","","","","","IEEE","IEEE Conferences"
"LatencySmasher: A Software-Defined Networking-Based Framework for End-to-End Latency Optimization","M. Rahouti; K. Xiong; Y. Xin; N. Ghani","Univ. of South Florida,Dept. of Electrical Engineering,Tampa,USA,33620; Univ. of South Florida,Cyber Florida,Tampa,USA,33620; Univ. of North Carolina,RENCI,Chapel Hill,USA,27517; Univ. of South Florida,Cyber Florida,Tampa,USA,33620","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","202","209","","","","10.1109/LCN44214.2019.8990793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990793","Software-Defined Networking (SDN);Global Environment for Networking Innovations (GENI);path selection;latency;OpenFlow (OF)","","centralised control;quality of service;software defined networking;statistical analysis;synchronisation;telecommunication control;telecommunication network routing;telecommunication traffic","end-to-end latency optimization;centralized control capability;Software Defined Networking;QoS routing;delay sensitive traffic flows;short term network state fluctuations;end-to-end latency performance;networking services;active link latency measurements;fast adaptive path computation;SDN controller application;Global Environment for Network Innovations;real-world distributed network;optimal end-to-end paths;control overhead;statistic estimate;GENI;quality of service;path latency","","","","","","","","IEEE","IEEE Conferences"
"Geolocation Tracking and Cloaking of Malicious Web Sites","M. Mansoori; I. Welch","Victoria University of Wellington,School of Engineering and Computer Science,Wellington,New Zealand; Victoria University of Wellington,School of Engineering and Computer Science,Wellington,New Zealand","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","274","281","","","","10.1109/LCN44214.2019.8990794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990794","","","geographic information systems;hypermedia markup languages;Internet;IP networks;security of data;Web sites","malicious web site;web site cloaking;geolocation tracking;HTML content;detection engines;geographical information;IP address;client browser;language settings","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","c1","c1","","","","10.1109/SIITME47687.2019.8990795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990795","","","","","","","","","","","","IEEE","IEEE Conferences"
"Map-Z: Exposing the Zcash Network in Times of Transition","E. Daniel; E. Rohrer; F. Tschorsch","Technical University of Berlin,Distributed Security Infrastructures; Technical University of Berlin,Distributed Security Infrastructures; Technical University of Berlin,Distributed Security Infrastructures","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","84","92","","","","10.1109/LCN44214.2019.8990796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990796","Overlay networks;Network security;Network topology;Blockchain","","computer network security;cryptocurrencies;data privacy;inference mechanisms;peer-to-peer computing;telecommunication network topology","Zcash network;privacy-preserving cryptocurrency;anonymous monetary transactions;Zcash's anonymity;peer-to-peer network;node distribution;inference method;timing analysis;Map-Z;topology inference model","","1","","","","","","IEEE","IEEE Conferences"
"Inferring IoT Device Types from Network Behavior Using Unsupervised Clustering","A. Sivanathan; H. H. Gharakheili; V. Sivaraman","University of New South Wales,School of Electrical Engineering and Telecommunications,Sydney,Australia; University of New South Wales,School of Electrical Engineering and Telecommunications,Sydney,Australia; University of New South Wales,School of Electrical Engineering and Telecommunications,Sydney,Australia","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","230","233","","","","10.1109/LCN44214.2019.8990797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990797","","","cloud computing;computer network security;firmware;inference mechanisms;Internet;Internet of Things;mobile computing;pattern clustering;telecommunication traffic;telemetry;Web services","flow-level network telemetry;individual IoT devices;one-class clustering method;normal network behavior;IoT device types;unsupervised clustering;Internet-of-Things;network administrators;sensors;firmware upgrade;re-train device classification models;modular device classification architecture;network IoT assets;device type;device-specific clustering models","","","","","","","","IEEE","IEEE Conferences"
"IoT Solution for Plant Monitoring in Smart Agriculture","I. Marcu; G. Suciu; C. Bălăceanu; A. Drăgulinescu; M. A. Dobrea","University Politehnica of Bucharest,Telecommunication Department; Beia Consult International,R&D Department,Bucharest,Romania; Beia Consult International,R&D Department,Bucharest,Romania; University Politehnica of Bucharest,Telecommunication Department; Beia Consult International,R&D Department,Bucharest,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","194","197","","","","10.1109/SIITME47687.2019.8990798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990798","IoT;smart agriculture;ADCON;telemetry;energy efficiency","","agriculture;atmospheric humidity;atmospheric temperature;cloud computing;crops;data integrity;Internet of Things;plant diseases;product quality;productivity;rain;soil","plant growth;IoT ADCON-based station;air humidity;soil temperature;human decisions;solar panel supply;data reliability;productive agricultural process;IoT solution;plant monitoring;smart agriculture;Internet of Things;cloud computing facilities;agricultural domain;plant development;phonological cycle;plant diseases;sensor-collected data;drought;grapevine;leaf wetness;air temperature;productivity;grape quality","","","","","","","","IEEE","IEEE Conferences"
"Personal Assistant Based on Internet of Things","A. Grama; D. Petreus; O. Coca; G. Petrasuc; E. Stetco; B. Bia; V. Socaciu","Technical University of Cluj-Napoca,Applied Electronics Department,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Romania; Technical University of Cluj-Napoca,Applied Electronics Department,Romania; Technical University of Cluj-Napoca,Automation Department,Cluj-Napoca,Romania; Technical University of Cluj-Napoca,Automation Department,Cluj-Napoca,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","248","251","","","","10.1109/SIITME47687.2019.8990799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990799","Internet of Things;Intelligent Personal Assistant","","Android (operating system);control engineering computing;Internet of Things;mobile robots;robot programming;Web sites","personal assistant;autonomous device;autonomous robot;Android application;Web site;wearable device;Internet of Things","","","","","","","","IEEE","IEEE Conferences"
"Algorithm and Model for a Fixed Sun Position Detection System","G. Bonteanu; A. Cracan; I. A. Nica; S. Viorel Savinescu; R. G. Bozomitu",""Gheorghe Asachi" Technical University of Iasi,Fundamentals of Electronics Department,Iasi,Romania; "Gheorghe Asachi" Technical University of Iasi,Fundamentals of Electronics Department,Iasi,Romania; "Gheorghe Asachi" Technical University of Iasi,Fundamentals of Electronics Department,Iasi,Romania; "Gheorghe Asachi" Technical University of Iasi,Fundamentals of Electronics Department,Iasi,Romania; "Gheorghe Asachi" Technical University of Iasi,Telecommunications and IT Department,Iasi,Romania","2019 IEEE 25th International Symposium for Design and Technology in Electronic Packaging (SIITME)","","2019","","","208","211","","","","10.1109/SIITME47687.2019.8990800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990800","sun position detection;image processing;photo sensor","","astronomical techniques;fibre optic sensors;photodetectors;position measurement;Sun","mechanical components;low-resolution optical sensor;solar light guides;sensor hemisphere;insertion position;photosensor output;sun position detection system;optical fiber map points;celestial vault","","","","","","","","IEEE","IEEE Conferences"
"Optimizing Inter-Cluster Flights of Post-Disaster Communication Support UAVs","J. Zobel; P. Lieser; B. Drescher; B. Freisleben; R. Steinmetz","Technische Universität,Darmstadt,Germany; Technische Universität,Darmstadt,Germany; Technische Universität,Darmstadt,Germany; Philipps-Universität,Marburg,Germany; Technische Universität,Darmstadt,Germany","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","364","371","","","","10.1109/LCN44214.2019.8990801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990801","","","ad hoc networks;autonomous aerial vehicles;disasters;emergency services;mobile radio;telecommunication network topology","controllable data carriers;highly mobile data carriers;separated network clusters;delay-tolerant inter-cluster communication;possible heterogeneous set;communication performance;optimization model;system settings;important locations;basic functionalities;wireless communication;ad hoc networks;critical communication infrastructure;large-scale disasters;post-disaster communication support;optimizing inter-cluster flights","","","","","","","","IEEE","IEEE Conferences"
"Modeling and Monitoring Wi-Fi Calling Traffic in Enterprise Networks Using Machine Learning","S. C. Madanapalli; A. Sivanathan; H. H. Gharakheili; V. Sivaraman; S. Patil; B. Pularikkal","University of New South Wales,Sydney,Australia; University of New South Wales,Sydney,Australia; University of New South Wales,Sydney,Australia; University of New South Wales,Sydney,Australia; Cisco Systems Inc.,USA; Cisco Systems Inc.,USA","2019 IEEE 44th Conference on Local Computer Networks (LCN)","","2019","","","222","225","","","","10.1109/LCN44214.2019.8990802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990802","","","business communication;computer network security;cryptography;learning (artificial intelligence);telecommunication computing;telecommunication security;telecommunication traffic;wireless LAN","enterprise campuses;poor signal coverage indoors;mobile operators;carrier Wi-Fi calling services;mobile phone calls;enterprise Wi-Fi connection;mobile carriers;IPSec tunnel;traverse untrusted enterprise networks;public Internet;encrypted connections;user handsets;security threats;machine learning-based system;encrypted traffic;mobile networks;enterprise application;nonWi-Fi calling flow;anomalous traffic;Wi-Fi calling traffic monitoring;network behavioral characteristics;one-class classification;multiclass classification","","","","","","","","IEEE","IEEE Conferences"
"Boundary Device Management Tool for Distribution Network Model Resource Center in Advanced Distribution Management System","Y. Ding; X. Li; C. Li; F. Teng; Y. Zheng","Electric Power Research Institute of State Grid Tianjin Electric Power Company,Tianjin,China,300384; College of Electrical Engineering, Shanghai University of Electric Power,Shanghai,China,200090; State Grid Tianjin Electric Power Company,Tianjin,300010; State Grid Tianjin Electric Power Company,Tianjin,300010; State Grid Tianjin Electric Power Company,Tianjin,300010","2019 7th International Conference on Smart Grid (icSmartGrid)","","2019","","","113","117","","","","10.1109/icSmartGrid48354.2019.8990803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990803","Active distribution network;advanced distribution management system;boundary device management tool;common information model","","distributed power generation;energy management systems;IEC standards;power distribution economics;power generation economics","boundary device management tool;advanced distribution management system;active distribution network;ADN;distributed energy resources;panoramic distribution network model;EMS;DMS;EMMS;IEC standards;overlapping information analysis","","","","","","","","IEEE","IEEE Conferences"
